0.690
0,20314484
0,21745193
0,21911495
0,19727719
4,21912798
0,19631999
4,22475660
4,23224474
4,18334279
0,16862164
4,22449527
0,20622902
4,19814438
0,19726669
0,21884489
0,18235977
0,15583432
4,22300910
4,23282448
0,19665965
0,16948825
4,20156273
0,18343075
0,16855732
0,19908413
4,19984070
0,21845561
4,20516764
4,22497051
4,22036648
0,20614732
0,20719457
0,20717295
4,19970090
0,19903612
0,19706222
4,21961513
0,20600856
0,20187329
4,23237121
4,23012012
4,20012406
0,15591611
4,19928719
4,19672803
0,20475477
4,22015640
4,16862744
4,22860214
4,21809526
4,22220872
4,22605997
4,19970571
4,19975018
0,17532380
4,20112391
4,17546969
0,20605280
4,22479049
4,23257262
4,17917919
0,19644263
4,20540922
4,20005338
0,19767348
4,20503495
0,19780112
4,22032209
0,19760918
0,20018018
0,18246373
4,19941425
0,20631271
0,20151636
4,17944637
0,18362071
0,21778817
0,18815172
0,21873200
0,20644954
0,20562605
0,19836931
0,19837938
4,22249776
0,20672191
0,18806260
0,19702851
4,19727294
0,20071636
0,20580089
0,19702218
0,21854871
0,19322768
4,22642281
4,19763667
0,20555724
0,15599081
0,20547173
0,18345438
0,19853668
0,19663757
4,21941553
0,19697836
0,19668392
0,16775042
0,18809568
0,21802042
0,20656251
4,19756193
4,19755479
4,18238089
0,20581810
4,22044327
0,18335875
0,17939870
4,23273183
0,20641680
0,19839696
0,18274871
4,15735807
0,20654786
0,15512710
0,18274696
0,20635562
4,21949639
0,15579804
4,19907880
4,22032821
0,19959569
0,19744443
0,19613558
0,19649397
4,20531780
0,19819699
0,21877512
0,19905248
4,20651759
4,22585846
0,20473910
0,20527631
0,21809293
4,20147790
0,14686538
4,23012903
4,22595763
4,19571191
0,19649186
0,20627126
0,15647335
0,20528261
0,20123128
4,20641824
0,20549183
4,18350584
4,20136534
0,20549340
0,20673158
4,23002760
0,18241817
4,20611881
0,21876643
0,19699644
0,19822480
4,19701756
0,20638037
4,20008355
0,19789719
4,16774020
4,23247947
0,21931533
0,20572998
0,19722260
0,21925363
0,17558421
0,21908325
0,19813901
0,18346613
4,21973125
0,17535182
0,20177042
0,16872164
0,20616674
4,19811035
4,16767521
4,19719219
4,22310696
4,23220746
0,21820509
0,19925204
0,20631456
0,18821284
0,18270986
4,19713290
0,19708024
0,18822687
0,16789445
0,18815427
0,20478573
0,19757401
0,21782101
4,22040037
4,19979396
4,19639868
0,21763500
0,21915306
4,18807822
4,22605133
0,18361340
4,20557287
0,20631005
0,18809041
0,20588606
0,20139741
0,20677998
0,21853790
4,19673420
0,20529591
0,18339860
0,20712227
4,19751369
0,19980652
0,20637696
4,22415405
0,20626583
0,21890386
0,18364164
0,20440056
0,19814569
4,15565955
0,19779970
4,19858669
4,20461850
4,19625804
0,20635729
0,20594286
4,22969973
4,20599350
4,19972612
4,22170301
0,19638193
0,20479020
4,19811616
4,20127984
4,15642358
0,19951914
4,16948739
4,20606673
0,19656386
0,20493842
0,19896311
0,20023168
0,20037929
4,20311711
4,19811274
0,20099893
0,18815804
4,20147305
0,21841826
4,20656722
4,20129267
0,20085595
4,14684169
4,19819170
0,20398958
0,19696810
4,18254367
4,22868967
0,21776020
4,17600695
0,15565311
0,18339654
0,19900427
0,21862473
4,17552493
0,20481158
0,16793135
0,20564280
0,15535841
0,20472968
0,19626786
0,20451075
4,19667341
0,18836203
0,19898323
4,19789745
4,18346178
0,20516455
4,23227537
0,21751189
4,22300333
4,22522955
4,22371254
4,18328596
0,20170116
4,19647530
0,20002222
4,21755955
0,17599703
4,20169322
0,16783361
4,18824921
4,20497714
0,15596432
4,22313460
4,20148975
4,22150272
0,20180119
4,22586358
4,19835810
0,19828358
4,20163206
4,21865888
0,20718691
0,21900115
4,17526976
0,18241338
0,19691979
4,17551216
0,17924810
0,20509046
0,18829148
0,18276739
4,22511325
4,15540772
0,16937442
0,19779964
4,20171566
0,16858711
4,21760344
4,21749719
4,16780913
4,21940483
0,19824323
4,22597273
4,20564021
0,19795666
0,15643815
4,15642999
4,19673039
4,19677921
4,20003674
0,20161757
4,20312387
4,20030823
4,16768719
0,15645854
0,21892123
4,21886643
4,19817498
4,16769471
0,18835606
0,20161051
0,20149170
4,22308250
0,19631991
0,19792563
0,18252007
4,20634930
0,15584249
4,19619205
0,16769543
0,18801032
4,22361254
0,21896949
4,15516490
4,19771881
4,22511315
4,22208436
0,15488125
0,19982698
0,18806097
0,19602181
0,19929962
0,19699596
0,20024113
0,20694726
0,20567905
0,20592498
4,19331689
4,21959671
0,18808412
0,20512081
0,14681474
0,19926051
4,20155880
4,19841212
0,20539954
4,22458294
0,19961937
0,19896943
0,20610468
4,21772968
0,14695568
0,20530228
0,19946311
0,21752227
0,21783429
0,19699758
4,20051459
4,19768306
0,18800391
0,21850321
0,19788548
0,20523870
0,19938352
0,20148154
4,18834694
0,14689380
4,20620007
0,21894692
0,19576292
4,17534829
4,19738888
0,16939342
0,19770535
0,20516432
0,20719673
4,22986707
4,16858708
0,19703384
0,19327741
0,15634480
0,15557594
4,19769698
4,22980454
4,19981634
4,18230400
0,20020021
4,20722868
4,17534941
4,22865526
4,20537036
0,20645074
0,17930302
0,20577267
0,20513738
4,19822559
0,20480738
0,15572457
0,18806335
4,20038062
0,19724217
0,19829082
0,20520606
4,22217489
0,19955930
4,20529437
0,19765201
4,23021966
0,20003044
4,19859959
4,21746484
4,22051718
0,16931193
0,20607017
4,22075679
4,19746664
4,20706126
4,22018203
4,22524351
4,15647041
4,16872151
0,19570151
0,15582147
4,22230789
0,20560950
0,15656870
4,16857249
0,16848755
0,20148048
4,22555249
4,22130375
0,20528593
0,20568968
0,17959572
4,19674519
4,19936362
4,22139995
0,21756361
4,21750604
4,22318222
0,21904684
4,19950382
4,22896402
0,16947275
0,15659967
4,18343452
0,20515763
0,17955555
0,19759571
4,20057498
0,21754198
0,19709430
4,21797916
0,21757579
4,19799100
4,19688198
4,19648542
0,21745047
4,16941847
4,19909919
0,20614135
0,20045855
0,20113128
4,19762157
0,19960452
4,19918237
4,21980993
4,20508463
0,19899129
0,19908560
4,20142189
0,21851445
4,21799470
0,17941881
0,20620256
0,19709223
0,21826284
0,20605969
0,16861383
0,20591167
0,18806649
4,22550411
0,20530508
4,17956914
0,21899606
4,20566994
0,20544720
0,18804778
0,19900797
0,19806185
0,15486445
0,16942403
4,19720403
0,18237399
0,17545993
0,18340209
0,19674941
0,21896075
0,16868774
0,19710317
4,21919333
4,20625273
0,19775127
0,20671446
0,19694404
4,20696916
0,19928930
0,20032644
0,20003048
4,21970488
0,19787475
0,19805646
4,15562846
0,20020653
0,16855382
0,19692868
4,19903150
4,22365401
0,18348855
0,19840722
4,22005296
0,16793502
0,19913497
4,15507621
0,19818871
4,20679110
4,19605760
4,22853808
0,21912357
0,21855792
0,21877751
0,18351170
0,19706742
0,16861833
0,20492864
4,18823263
0,18810984
0,19794816
0,20714765
0,21833025
0,21694806
0,19969726
4,23022301
4,18805531
0,20650711
0,18354254
4,19634628
0,17550595
0,20530212
4,19936204
4,20539697
0,20711592
4,15556932
4,22522127
0,21789338
4,19846216
4,21952657
4,22002214
4,23223886
4,20128200
0,20568230
0,16803132
0,17510346
0,20638385
0,18808956
0,20161752
0,20526615
0,18806367
4,20470279
0,19814707
0,18823198
0,20694334
0,18805984
4,21895837
4,22292761
4,19976556
0,20017997
4,15573286
4,17515975
4,22979394
4,19671902
0,16775362
4,20141756
0,20146294
0,19899334
4,20506826
0,20643166
0,20477924
4,17511385
0,19746603
4,21999327
0,20143080
4,22152998
4,16889729
4,22628728
4,22505595
4,20011471
4,15488539
0,20157992
4,20030234
0,21759883
0,19855072
0,19712687
0,20725141
4,22045902
4,19825570
4,22387581
4,20643268
4,15533651
4,20004106
0,20677414
4,21995417
0,15591611
0,21755320
0,20018214
4,23249625
4,19748328
0,20156516
4,22648375
0,19566588
4,19981992
0,20525023
0,15560145
0,20529892
0,19767766
0,21747666
4,17934837
0,20129698
0,17710035
0,19714830
0,19906989
4,21977020
0,20681156
0,20613482
0,18326594
4,20446143
4,17926939
0,20638807
0,17510687
0,15649878
0,19837103
4,21971906
0,19823107
0,19855758
4,16912699
0,18814173
0,19960245
0,20506401
0,20514596
0,20647121
0,21903643
4,21777508
0,21886330
0,18810411
0,21880334
0,21882462
4,21992447
4,22100293
0,21876625
0,20696570
0,19787760
4,22867702
0,17544022
0,20545613
0,15582133
0,20495976
0,16941658
0,20580459
0,20013119
4,20185980
0,19782638
0,19694725
4,19567998
0,19798072
4,22869260
4,22499282
4,20181474
0,16863352
0,20529243
4,18242807
0,16786935
0,15559849
4,21855889
4,22030738
0,20693631
0,20066175
0,20015887
0,17919386
0,19846684
0,15534913
4,23284741
0,20543342
0,21908350
4,22034381
0,19927085
0,20576050
4,15512982
0,19891032
0,21889572
4,23272956
4,22577573
4,22330448
0,18349520
4,17524769
0,21783693
0,20529489
0,15635580
0,21903997
4,18275874
0,15539559
0,18805727
0,15484974
0,20630506
0,19953818
0,14683532
0,18341675
0,21910305
4,14678103
4,22327647
4,22637920
4,16857256
0,20085599
4,19797745
4,18803941
4,15586185
4,20439245
0,21916307
0,19897877
4,21797393
0,19902130
0,20399108
0,16888187
4,16854131
4,15741060
0,20037101
0,18248044
4,19951266
0,15653307
4,20530805
4,16919728
0,19324617
0,20176432
0,21762657
4,19860441
0,18334006
0,15516830
0,19866197
0,19322946
0,19715155
0,20483046
0,19658787
4,22365236
0,20523764
0,16877661
0,18807564
0,20325067
0,20443450
0,19816589
0,18256896
0,18364589
0,21810036
4,22152221
0,16762532
4,20709823
0,21776823
0,18345162
4,22060870
0,18254140
0,18254381
4,22520667
0,20514597
4,22552610
0,21803040
4,20135451
4,20439474
4,20695792
0,20513392
4,15487783
4,22336453
4,19918271
4,21878918
0,19791388
4,21858932
0,19990804
0,19621583
0,15483180
4,21875611
0,19821658
0,20447356
4,23244672
0,21889274
0,19702212
0,19950433
4,21988666
4,19959974
4,20051199
4,22616661
4,22486579
0,20144524
0,20454376
0,20085567
0,15736498
4,22371215
0,20019656
0,20147317
0,21893199
0,19774784
0,20696378
4,22192815
4,18238347
4,22533277
0,17935053
0,20679628
0,20028588
0,16851273
4,21761718
0,19631357
0,20503208
0,21873676
0,15623619
0,19656212
0,19893186
0,19959582
0,20560964
0,19744450
0,20397797
4,19714693
0,21878390
0,19991000
4,22270463
4,19669049
4,19892013
4,21780820
4,21997292
4,22030906
0,19846018
0,15738743
0,21787889
0,19922716
0,15563608
0,21925620
4,21979681
4,22305231
0,20719154
4,22461160
0,20152468
4,22173620
0,21748225
0,19932459
0,20143103
4,21928811
0,16868012
4,19658871
4,21970127
4,15641435
4,16774228
0,18252189
4,21885829
4,22624005
0,18348976
0,19715914
0,16848198
0,18278200
0,19965186
4,22286703
0,20533706
4,21897045
0,20638737
4,20518722
4,20512495
0,16788795
4,19769053
0,21805736
4,21873963
4,21780808
4,19662511
0,19743328
4,19907902
4,17528946
4,20552673
4,19704038
4,19641596
0,18836010
4,19702276
0,17934833
0,19624388
0,20704280
0,20021415
4,15535468
4,22244024
0,20550569
0,19754251
0,20451704
0,20650268
0,20502857
4,17926901
4,20549611
0,18349426
4,22122592
4,19726745
4,23230315
4,22451785
0,19686783
4,23224460
0,19670055
0,14682941
0,20535023
4,22424460
4,22312213
4,21790526
0,15565102
4,23030677
4,19693365
0,19926071
4,19839767
4,22536122
0,21761593
0,19758492
0,20537725
0,19332010
4,20597109
4,20569519
0,20140231
4,19997611
0,21904438
4,15587264
4,22012902
4,21857790
4,20616250
4,20115413
4,18817529
0,15483180
0,19935406
4,20660602
4,21914812
0,15509679
0,19794280
0,15653653
0,19855573
0,16956208
4,18341114
0,21868357
0,20084460
4,22349390
0,19622011
4,19580672
0,20527008
0,20032041
0,18830771
0,19853162
0,18806921
0,19809118
0,20147536
0,20690271
4,23276624
0,20641278
0,19922302
0,19798484
4,22375290
4,23262064
4,20496970
0,19745298
0,21886332
4,23227171
0,19782004
4,19648724
0,18246372
4,16767964
4,22512921
4,22217082
0,19710180
4,22607355
0,19795364
0,18358881
4,19901282
0,19568503
4,22467782
0,18348971
0,15568114
4,20154529
0,16768081
0,20700893
0,20500412
0,15565520
0,20131792
4,20582463
0,15513038
0,20605274
4,20711511
4,22669983
4,23062434
0,20626489
4,21900168
4,22611816
4,23005396
4,17919226
0,19773076
4,19569523
0,20166426
4,19779157
0,18227231
0,20587266
0,16922582
4,19726397
0,19730210
0,17712101
0,20647698
0,15638305
0,20693622
0,21852833
4,21992597
4,22546947
4,17540056
4,22605795
0,16948129
4,21765382
0,20164402
0,21861053
0,16807766
0,19754392
0,18339218
0,16873094
4,21914717
4,17935707
0,19676970
4,19832390
4,22089634
4,15576441
0,20028717
0,20468680
0,21933043
4,22129309
4,20576289
4,20677953
4,20618265
0,20623381
4,22504111
0,21879692
4,19916567
4,22075736
0,21931893
4,17947725
4,23011003
4,20122618
4,22627640
4,20703772
0,21798523
0,21885983
0,19602961
0,16769955
0,20534641
0,20640372
0,19904852
0,15645644
4,19746823
0,18276571
0,19678475
0,20611647
0,21789341
0,19947248
0,16945524
0,20579553
0,17520194
0,19833973
4,17510692
0,19859065
0,18350687
0,19691996
0,16762530
0,14693679
0,20662866
4,20483818
0,20489023
0,19823649
0,18810595
4,15735182
4,22977951
0,21911476
0,20524547
0,20661560
4,18280537
0,19832044
4,22237054
0,20030793
4,18821572
0,18343156
0,20161233
0,19892386
4,19975174
4,22953341
0,20466619
4,21846192
0,16935826
0,19815512
0,18333909
0,19998382
0,21763113
0,20560420
4,22649936
0,19661134
4,20510222
4,23283200
0,16808846
0,20481386
0,14697604
4,20004990
0,18279621
4,20505687
4,22077357
0,18279026
4,22383555
0,19928927
0,19894448
0,19702542
0,18244303
0,17921178
4,17534666
4,16921788
4,15730697
4,19847587
0,20638272
4,20149876
0,19738803
0,19728273
0,20184198
0,17951782
0,20545025
0,20150418
0,15593569
4,21916095
0,19638225
0,18345180
4,20645926
4,21850488
0,17513247
0,19954030
4,22410326
0,20589292
0,20676639
0,20640568
4,20703871
0,18257160
0,18343940
4,22275733
4,22051137
0,20148664
0,20483490
0,17596531
4,20650400
4,20138225
0,21898998
4,17524160
4,19803393
4,20169319
4,22530455
0,21842777
0,20151277
4,23062798
0,20076421
4,18280428
4,19893392
0,20620913
0,19894826
4,19890636
4,18238144
4,20595300
0,19323097
0,15512708
0,21780996
4,22670734
4,22475061
0,19787848
4,17533078
0,20027114
4,19801772
0,19864753
0,21753009
0,21865548
0,20580622
0,20154360
0,19963573
4,21936769
0,16807421
4,15559310
0,20630696
4,22449756
4,19974639
0,19753434
0,20636677
4,22644017
0,20017516
4,21768490
0,20525356
0,21774061
0,17545993
0,20558288
0,15539262
4,19325139
4,22329353
4,19669812
4,22075273
0,17540245
4,19647634
4,19855504
4,19961746
0,20646471
0,19781482
0,19620455
4,22303953
0,20567711
4,22609443
4,15517129
0,18273969
0,19866412
0,20004123
0,16770762
0,19700446
0,19791579
0,19701795
4,22576776
4,22524466
0,19889776
4,22301631
4,22485518
0,18343138
0,19715918
0,15646245
0,18272193
4,16908315
0,20498384
0,20653628
4,15511797
0,19796321
0,19328588
0,19665238
0,17514311
4,21914071
0,21899598
0,19576166
4,21912964
0,15732521
4,18257170
0,21745965
4,22330680
0,16943672
0,18264517
0,20130840
0,18274144
0,20611329
4,20594357
0,16771154
0,19722120
4,16788104
0,21807498
4,18225390
0,19741019
0,19914569
0,17541796
4,22058006
0,18337354
0,19815645
4,23234078
4,20542651
4,19848357
4,19759620
0,20483264
0,21746616
0,16849817
4,22223232
0,20692283
0,19686808
0,20642299
0,19744288
4,22622895
4,21941276
4,19733577
0,15739686
0,19580741
0,20134955
0,16847625
0,21751342
4,19802876
4,19805629
0,19563272
0,19682021
0,20449302
0,19672873
0,18312972
4,22277257
0,19751866
4,23237289
0,18278123
0,18338027
0,19719869
0,18830359
0,19920325
0,20718904
0,18355019
4,22073608
0,19670776
4,21747750
4,19573016
0,20530653
4,20531739
0,20012980
0,19568608
0,17921962
0,20547646
0,20006320
0,20511962
0,20564845
4,19868975
0,15652948
4,22182903
4,18343403
4,20597796
0,19721778
4,22662213
0,19812817
4,22429994
0,20582653
4,17509204
4,21852303
0,20335973
4,19828352
4,22840914
4,20541255
4,19704194
0,21746440
4,18362248
4,17597288
0,20688914
4,21970826
0,20146930
4,15646627
4,19916887
4,17519496
4,19722599
4,22566225
4,20603056
0,19967877
4,16908641
0,18279798
0,21893815
0,19853669
0,20530585
0,20088106
0,20131640
4,16850542
0,21810049
4,19890557
4,19741382
0,16782399
4,23260137
0,21911479
4,17532311
0,20011206
0,15587653
0,21809299
4,16857201
0,19697837
0,20024188
0,19660426
4,22662260
0,21908587
4,21894474
0,20035377
0,19750405
0,18359744
4,19577459
0,16786937
4,23265729
4,15643795
4,17541922
0,20019472
0,19570653
0,19921467
0,19699923
4,20009536
4,22222040
0,19815647
0,18817841
0,19331632
0,16951372
0,16782160
0,19828902
4,20517183
4,21927428
0,21912042
0,19978906
0,17928656
0,19663921
4,21848554
0,15658784
0,18357726
0,19648354
4,22549533
4,19995003
4,16763877
4,21770956
0,19824162
4,19784412
4,22173619
4,23217374
0,20538810
4,19673694
0,20643730
4,20542994
0,20679994
0,19893157
0,21908361
0,19827875
0,19563589
0,19716048
4,20169902
0,21899496
4,23005370
4,22622183
0,18239699
4,18341256
0,16767141
0,18357215
4,20476729
4,18254561
0,18333104
0,21907849
4,22339802
0,18227218
0,21751970
0,16764560
0,19659523
0,20537484
0,18234172
0,20397112
0,20638549
0,21762789
0,18237917
4,21780669
0,19750882
0,18803812
4,19853951
4,19979752
4,20166088
0,20049623
0,20650564
4,19959271
0,21904579
0,19981092
0,16789774
4,20174362
0,19972135
0,15576153
4,15544610
0,20121366
4,23233711
0,19560726
0,21867884
4,20179210
4,16918226
0,20612813
0,20711159
0,19698293
4,19837342
0,20540226
4,21763195
4,22074212
0,20710307
0,19676414
0,20588615
0,21911475
4,18836636
4,21957171
0,16776426
4,21925480
0,20044322
0,19661309
0,19811725
4,20680471
4,18346996
0,20041907
0,16888958
0,19781749
0,18256071
4,18833653
0,17931169
0,19974274
0,19761975
4,19749080
0,17969047
0,20650562
0,20144491
4,15659472
0,20144712
0,20150501
0,19783597
4,20008594
0,17540254
0,18339113
4,22061738
0,20524252
4,20698719
0,19865715
0,20163628
4,15740053
0,16772041
0,19747573
0,20151753
0,19686937
4,16764242
4,19779475
4,16766383
4,23235175
0,18337366
0,17546022
0,20722259
0,19818016
4,20014570
0,16866388
0,20142118
0,18808009
0,20712416
4,15510491
0,19816431
4,20549742
0,18344021
0,19701487
0,15649593
4,19925738
0,19620187
4,21908452
4,20051156
0,19936652
4,20106010
4,16849698
0,19603966
0,20539833
4,23007441
0,18828959
4,19859586
0,17535191
0,19959396
0,19760129
0,20110377
0,17529647
4,20653315
4,16920956
0,19970474
0,19751550
0,20639351
4,22288474
4,19624601
0,15640396
4,19962456
0,21889274
0,16778934
0,19786748
4,22378534
0,20470492
4,20571683
4,15571336
0,19782366
4,19631023
4,20460557
4,19983417
0,20141123
4,15573763
0,20476562
0,20554787
0,18278945
0,19892991
0,19751844
0,16922567
0,18802069
4,18231214
0,21758729
0,21918661
4,20029870
0,20310833
0,20644459
4,21906415
0,16959650
0,20532097
0,20513470
4,16874967
0,15568597
0,21929359
4,19823036
0,14678419
0,19761690
4,19570468
0,15598756
0,19997469
0,20538155
0,21912929
4,22982661
0,20130671
4,19818153
0,17934819
0,18264168
0,19705180
4,22005915
0,19687936
0,20581467
0,19683186
4,16776362
4,22589703
0,19666365
4,22071373
4,22247475
0,19678877
0,16857274
4,16956498
4,19887123
0,20653651
0,21891836
0,21775617
0,19619882
0,20069658
0,21753952
4,19327207
4,20032296
0,18801767
0,19634638
4,16771078
0,21893697
4,18810604
4,19773669
0,16758629
0,16880436
4,18280245
0,19917962
0,19733656
0,19639981
0,21908328
4,19897418
0,18817543
0,19562463
4,19911895
0,14688512
0,21929388
4,21766013
0,19563099
0,16782653
0,19747767
0,14685278
4,20551244
4,22844238
0,21901142
0,20071641
0,20493053
4,22305946
0,16958463
4,20458416
4,18343768
0,19693862
4,20675023
4,20441835
4,19710599
0,18335651
0,19723295
4,20710897
4,16772077
0,18808483
0,20495196
0,20009239
0,18799524
4,22413549
4,19661950
0,16774587
0,21763610
0,19743814
4,20481537
0,21893979
4,19996224
0,19989172
4,21754285
4,20615532
4,22158518
4,19961921
0,20693222
0,19811457
0,20537469
4,20143135
4,18234371
4,22657588
4,18335803
0,20655768
0,14683509
4,18251607
0,21918854
0,17596912
0,17930728
0,19697654
0,20004281
4,16922957
0,19817073
0,15566073
0,19962542
4,22324921
0,17591648
0,21901735
0,20448148
0,19924558
0,15648312
0,15514923
0,21799265
0,19867864
0,15590684
4,15653887
0,14683636
0,20569536
0,20033137
0,14683233
0,20555386
4,21857334
0,19328583
0,21761624
4,20531443
4,22468248
0,20020317
0,21905638
4,20166342
4,22257191
4,20461250
4,19776217
0,15531794
4,22330288
0,21902237
0,18806336
4,21769711
0,19832075
0,20018554
0,20534898
0,19846332
0,19663758
0,17705489
0,20026706
4,22013518
4,19823605
0,21790832
0,20011205
0,19986968
0,21898861
4,20155380
0,16932090
0,19779713
0,19975396
4,20669409
4,22476894
0,20528655
0,21900927
0,19770049
4,15638070
4,19683550
0,20011791
0,19897565
4,20553648
4,22486410
4,18353132
4,22032534
0,19741505
0,15636617
0,18345169
0,20548731
4,18348552
4,15646462
0,21856888
0,19922298
0,20183530
0,15728442
4,23259443
4,23245623
4,21872004
0,20659587
0,20146914
4,23005932
0,20563913
4,20511388
0,19671126
0,19560725
0,19322936
4,20695208
4,19817425
0,20121527
4,21996446
4,22281159
4,20679730
0,19759829
0,16850314
4,21909321
4,19678679
0,19900233
0,20615251
4,22044291
0,19849006
0,21878165
4,19940891
0,17533098
0,19793343
0,19895825
4,22034320
4,23284977
0,15514273
4,20482554
0,20007240
4,20697816
0,19797077
4,22477505
0,19937500
0,19727036
0,19797073
0,19929565
0,15735308
0,21931883
4,22631064
4,20606330
0,19789723
0,20020155
0,20159050
0,19916052
0,17509651
0,19954683
0,16940911
4,15572846
4,20484271
4,22314125
4,19707477
0,19658596
0,21770826
4,22410345
4,19647942
4,22624916
0,17515005
4,19747537
0,20586586
4,21777021
0,19971197
0,21878375
4,22350206
0,21821974
0,20650746
0,19690282
4,21892940
0,20525887
0,19750081
0,20653150
4,21786136
4,22192830
0,20444274
4,17591636
4,19972835
0,16808495
0,18836406
4,19696053
4,22361178
4,20651675
0,14695868
4,22296790
0,20657687
0,19889585
0,19704436
0,16770751
0,16779097
4,22551622
0,19645244
0,19608204
4,19938593
4,15645054
4,20106446
4,20160902
4,20548329
0,20091867
4,19662280
0,19893918
0,15728695
4,23005900
4,15508426
0,21765524
4,21798244
4,20023191
0,19948630
0,16763691
0,19777797
0,16857444
4,19610592
4,19797550
0,19771949
0,21878594
0,18807833
4,19965460
0,19705295
4,18799659
0,19790993
4,22647913
0,19735185
4,16789054
4,21771345
4,22579946
0,21751221
0,19770066
4,19916198
0,20161764
0,15591295
4,22173446
4,22485259
4,19854165
0,19328868
4,22372921
0,15571083
0,14690263
0,16772619
4,19927033
4,22147729
0,16773300
0,19948916
4,17553698
0,16777203
4,22545392
4,20510123
0,16769725
4,22048905
4,21836714
0,20165569
4,23015006
0,20530120
0,20559578
4,20524857
4,22858217
0,15597089
4,19604256
0,20643276
4,22642492
0,21907506
0,20624481
4,19828309
0,14687883
0,20139824
0,20129545
0,19806686
0,20707479
0,20186416
0,20183762
0,18230153
0,19838471
4,22615226
4,19766394
0,19854016
0,18361337
4,20152068
0,19914944
0,20556671
4,19723978
0,21892526
4,21762660
0,19985937
0,19697678
4,19707375
4,22466764
0,20397655
0,16944010
4,23230294
4,17523488
0,20580277
0,20624479
0,19757391
0,20159857
0,19715778
4,19970631
4,18809160
4,20553886
4,19861837
0,21849468
0,19837759
0,15588856
4,20508219
4,19664498
4,22855483
4,17930683
4,22647610
0,19678700
0,20533161
4,22647507
0,19852509
0,19890320
0,16938310
0,16771875
4,20006280
0,18833027
0,20019760
4,21977572
4,16854747
0,20637183
0,21907860
0,20634721
4,22050816
0,18338140
4,20048461
0,20448472
4,21766479
0,18273502
4,16872162
0,19989592
4,20133235
0,19891955
0,20336452
0,20626260
0,19688496
0,20701513
0,17931191
0,20674344
4,20526207
0,14696162
4,17711327
4,15644632
0,15641036
4,19636491
4,21906271
4,17947301
0,19806164
0,19938156
4,21818022
0,20027107
4,22653865
4,22517736
0,19990451
4,21945937
4,20515198
0,19332235
4,22221537
0,20494613
0,15569865
0,19617862
0,21909935
0,19992183
0,21930317
4,20016928
4,21912190
4,22265406
0,15586766
0,21920829
0,19634888
0,20517332
0,19949978
0,20593822
4,19911023
0,14678230
4,20157771
0,20613652
0,19887026
4,20154247
4,19910704
0,21887216
0,21761132
0,20540110
0,20139329
0,18260368
4,22627328
0,19844147
4,23287917
4,21940735
0,16871251
4,19806635
4,20499300
0,20156678
0,15572427
4,20593006
0,20119279
0,19775791
0,18809370
4,22592890
0,14687714
4,22449570
0,15580238
0,20477907
4,22666894
4,20677137
0,18274376
4,22443480
0,20307558
4,19655312
4,17522201
4,20064595
4,20599477
4,20169995
0,19807454
4,22268263
4,21900891
4,19746398
0,21866752
4,22227971
0,21886140
4,15580666
4,15592182
0,20656979
4,16944514
0,20613949
0,21883417
0,20478563
0,19843957
4,19561767
0,19948283
4,22212786
4,20621129
0,18812084
4,21886465
4,20077940
0,19645463
0,21763485
0,16944577
0,19946315
0,19330206
0,20512094
0,16859191
4,20160947
